index,timestampString,Addr1,Addr2,Addr3,Price,Beds,Baths,SqFt,url,Page,,,,,,,,,,,,,,
804,"Wed, 17 Aug 2022 23:41:30 GMT","1607 Highland Avenue, Berwyn, IL",1607 Highland Avenue,"1607 Highland Avenue, IL",275000,4.00,2,1044,https://www.fultongrace.com/houses-for-sale/illinois/,27,,,,,,,,,,,,,,
805,"Wed, 17 Aug 2022 23:41:30 GMT","1332 Bunker Avenue, Flossmoor, IL",1332 Bunker Avenue,"1332 Bunker Avenue, IL",625000,5.00,2.5,3448,https://www.fultongrace.com/houses-for-sale/illinois/,27,,,,,,,,,,,,,,
806,"Wed, 17 Aug 2022 23:41:30 GMT","6121 W Higgins Avenue, Unit D2, Chi...",6121 W Higgins Avenue,"6121 W Higgins Avenue, IL",143900,1.00,1,800,https://www.fultongrace.com/houses-for-sale/illinois/,27,,,,,,,,,,,,,,
807,"Wed, 17 Aug 2022 23:41:30 GMT","13954 Stonehenge Drive, Orland Park...",13954 Stonehenge Drive,"13954 Stonehenge Drive, IL",340000,3.00,2.5,1868,https://www.fultongrace.com/houses-for-sale/illinois/,27,,,,,,,,,,,,,,
808,"Wed, 17 Aug 2022 23:41:30 GMT","1410 N King George Court, Palatine,...",1410 N King George Court,"1410 N King George Court, IL",539900,4.00,2.5,2716,https://www.fultongrace.com/houses-for-sale/illinois/,27,,,,,,,,,,,,,,
809,"Wed, 17 Aug 2022 23:41:30 GMT","1630 Sheridan Road, Unit 8F, Wilmet...",1630 Sheridan Road,"1630 Sheridan Road, IL",700000,4.00,3.5,2250,https://www.fultongrace.com/houses-for-sale/illinois/,27,,,,,,,,,,,,,,
810,"Wed, 17 Aug 2022 23:41:30 GMT","4190 Cove Lane, Unit E, Glenview, I...",4190 Cove Lane,"4190 Cove Lane, IL",209000,2.00,2,1100,https://www.fultongrace.com/houses-for-sale/illinois/,27,,,,,,,,,,,,,,
811,"Wed, 17 Aug 2022 23:41:30 GMT","201 S Ames, Cabery, IL",201 S Ames,"201 S Ames, IL",20000,3.00,1,2332,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
812,"Wed, 17 Aug 2022 23:41:30 GMT","11717 S Princeton Avenue, Chicago, ...",11717 S Princeton Avenue,"11717 S Princeton Avenue, IL",119900,4.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
813,"Wed, 17 Aug 2022 23:41:30 GMT","4141 S Langley Avenue, Chicago, IL",4141 S Langley Avenue,"4141 S Langley Avenue, IL",300000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
814,"Wed, 17 Aug 2022 23:41:30 GMT","655 W Irving Park Road, Unit 3714, ...",655 W Irving Park Road,"655 W Irving Park Road, IL",196900,1.00,1,849,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
815,"Wed, 17 Aug 2022 23:41:30 GMT","2212 W Lawrence Avenue, Unit 2E, Ch...",2212 W Lawrence Avenue,"2212 W Lawrence Avenue, IL",649000,3.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
816,"Wed, 17 Aug 2022 23:41:30 GMT","1320 N Cleveland Avenue, Unit 1, Ch...",1320 N Cleveland Avenue,"1320 N Cleveland Avenue, IL",595000,3.00,3,-,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
817,"Wed, 17 Aug 2022 23:41:30 GMT","9219 S Kingston Avenue, Chicago, IL",9219 S Kingston Avenue,"9219 S Kingston Avenue, IL",299000,4.00,2,2548,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
818,"Wed, 17 Aug 2022 23:41:30 GMT","180 Spring Avenue, Glen Ellyn, IL",180 Spring Avenue,"180 Spring Avenue, IL",525000,4.00,2.5,2119,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
819,"Wed, 17 Aug 2022 23:41:30 GMT","1923 N 72Nd Court, Elmwood Park, IL",1923 N 72Nd Court,"1923 N 72Nd Court, IL",444000,4.00,3,1865,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
820,"Wed, 17 Aug 2022 23:41:30 GMT","1222 Candlewick Drive, Poplar Grove...",1222 Candlewick Drive,"1222 Candlewick Drive, IL",424900,4.00,3.5,3242,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
821,"Wed, 17 Aug 2022 23:41:30 GMT","303 W Ohio Street, Unit 2708, Chica...",303 W Ohio Street,"303 W Ohio Street, IL",295000,1.00,1,783,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
822,"Wed, 17 Aug 2022 23:41:30 GMT","2212 W Lawrence Avenue, Unit 2W, Ch...",2212 W Lawrence Avenue,"2212 W Lawrence Avenue, IL",649000,3.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
823,"Wed, 17 Aug 2022 23:41:30 GMT","2212 W Lawrence Avenue, Unit 3E, Ch...",2212 W Lawrence Avenue,"2212 W Lawrence Avenue, IL",679000,3.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
824,"Wed, 17 Aug 2022 23:41:30 GMT","933 W Van Buren Street, Unit 912, C...",933 W Van Buren Street,"933 W Van Buren Street, IL",1100000,3.00,3,2000,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
825,"Wed, 17 Aug 2022 23:41:30 GMT","2212 W Lawrence Avenue, Unit 4E, Ch...",2212 W Lawrence Avenue,"2212 W Lawrence Avenue, IL",699000,3.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
826,"Wed, 17 Aug 2022 23:41:30 GMT","2212 W Lawrence Avenue, Unit 4W, Ch...",2212 W Lawrence Avenue,"2212 W Lawrence Avenue, IL",699000,3.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
827,"Wed, 17 Aug 2022 23:41:30 GMT","1000 N Lake Shore Drive, Unit 503, ...",1000 N Lake Shore Drive,"1000 N Lake Shore Drive, IL",174900,1.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
828,"Wed, 17 Aug 2022 23:41:30 GMT","4052 Juneberry Road, Naperville, IL",4052 Juneberry Road,"4052 Juneberry Road, IL",789000,6.00,5,3811,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
829,"Wed, 17 Aug 2022 23:41:30 GMT","2212 W Lawrence Avenue, Unit 5W, Ch...",2212 W Lawrence Avenue,"2212 W Lawrence Avenue, IL",799000,3.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
830,"Wed, 17 Aug 2022 23:41:30 GMT","5114 W Henderson Street, Chicago, I...",5114 W Henderson Street,"5114 W Henderson Street, IL",269000,2.00,1,1387,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
831,"Wed, 17 Aug 2022 23:41:30 GMT","2105 St. James Street, Rolling Mead...",2105 St. James Street,"2105 St. James Street, IL",349000,3.00,1.5,1771,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
832,"Wed, 17 Aug 2022 23:41:30 GMT","510 E Chestnut Street, Bloomington,...",510 E Chestnut Street,"510 E Chestnut Street, IL",235000,4.00,1.5,3069,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
833,"Wed, 17 Aug 2022 23:41:30 GMT","29 E 118Th Street, Chicago, IL",29 E 118Th Street,"29 E 118Th Street, IL",199000,5.00,2,2066,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
834,"Wed, 17 Aug 2022 23:41:30 GMT","3150 N Sheffield Avenue, Unit 604, ...",3150 N Sheffield Avenue,"3150 N Sheffield Avenue, IL",265000,1.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
835,"Wed, 17 Aug 2022 23:41:30 GMT","8416 S Michigan Avenue, Chicago, IL",8416 S Michigan Avenue,"8416 S Michigan Avenue, IL",243700,5.00,1.5,1808,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
836,"Wed, 17 Aug 2022 23:41:30 GMT","10929 S Normandy Avenue, Worth, IL",10929 S Normandy Avenue,"10929 S Normandy Avenue, IL",229900,5.00,2,1320,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
837,"Wed, 17 Aug 2022 23:41:30 GMT","10919 Antelope Lane, Orland Park, I...",10919 Antelope Lane,"10919 Antelope Lane, IL",699000,4.00,3.5,3500,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
838,"Wed, 17 Aug 2022 23:41:30 GMT","6812 S Hermitage Avenue, Chicago, I...",6812 S Hermitage Avenue,"6812 S Hermitage Avenue, IL",150000,5.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
839,"Wed, 17 Aug 2022 23:41:30 GMT","2753 N Hampden Court, Unit 2C, Chic...",2753 N Hampden Court,"2753 N Hampden Court, IL",1725000,3.00,2.5,2205,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
840,"Wed, 17 Aug 2022 23:41:30 GMT","2039 W 108Th Place, Chicago, IL",2039 W 108Th Place,"2039 W 108Th Place, IL",399000,4.00,1.5,2081,https://www.fultongrace.com/houses-for-sale/illinois/,28,,,,,,,,,,,,,,
841,"Wed, 17 Aug 2022 23:41:30 GMT","1339 W Albion Avenue, Unit 2W, Chic...",1339 W Albion Avenue,"1339 W Albion Avenue, IL",174900,1.00,1,-,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
842,"Wed, 17 Aug 2022 23:41:30 GMT","7624 Magnolia Trail, Unit 2-B2, Che...",7624 Magnolia Trail,"7624 Magnolia Trail, IL",158900,2.00,2,1174,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
843,"Wed, 17 Aug 2022 23:41:30 GMT","1023 Wimbledon Drive, Island Lake, ...",1023 Wimbledon Drive,"1023 Wimbledon Drive, IL",279900,3.00,1.5,1687,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
844,"Wed, 17 Aug 2022 23:41:30 GMT","4921 S King Drive, Unit 4S, Chicago...",4921 S King Drive,"4921 S King Drive, IL",319900,3.00,2,1700,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
845,"Wed, 17 Aug 2022 23:41:30 GMT","108 Page Avenue, Joliet, IL",108 Page Avenue,"108 Page Avenue, IL",109000,3.00,1.5,1154,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
846,"Wed, 17 Aug 2022 23:41:30 GMT","3431 Wisconsin Avenue, Berwyn, IL",3431 Wisconsin Avenue,"3431 Wisconsin Avenue, IL",344900,5.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
847,"Wed, 17 Aug 2022 23:41:30 GMT","2140 W North Avenue, Unit 3R, Chica...",2140 W North Avenue,"2140 W North Avenue, IL",550000,2.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
848,"Wed, 17 Aug 2022 23:41:30 GMT","1533 W 18Th Place, Unit 1W, Chicago...",1533 W 18Th Place,"1533 W 18Th Place, IL",549000,5.00,3,2500,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
849,"Wed, 17 Aug 2022 23:41:30 GMT","218 157Th Street, Calumet City, IL",218 157Th Street,"218 157Th Street, IL",130000,5.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
850,"Wed, 17 Aug 2022 23:41:30 GMT","703 E Main Street, Cornell, IL",703 E Main Street,"703 E Main Street, IL",119900,3.00,2,1792,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
851,"Wed, 17 Aug 2022 23:41:30 GMT","15211 Shamrock Lane, Woodstock, IL",15211 Shamrock Lane,"15211 Shamrock Lane, IL",724000,5.00,4.5,5716,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
852,"Wed, 17 Aug 2022 23:41:30 GMT","20521 Erie Court, Crest Hill, IL",20521 Erie Court,"20521 Erie Court, IL",339900,4.00,3,2400,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
853,"Wed, 17 Aug 2022 23:41:30 GMT","0N423 Armstrong Lane, Geneva, IL",0N423 Armstrong Lane,"0N423 Armstrong Lane, IL",595000,4.00,4.5,3077,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
854,"Wed, 17 Aug 2022 23:41:30 GMT","585 Independence Avenue, South Elgi...",585 Independence Avenue,"585 Independence Avenue, IL",360000,3.00,2.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
855,"Wed, 17 Aug 2022 23:41:30 GMT","3500 S Sangamon Street, Unit 412, C...",3500 S Sangamon Street,"3500 S Sangamon Street, IL",210000,1.00,1,750,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
856,"Wed, 17 Aug 2022 23:41:30 GMT","1133 Beloit Avenue, Forest Park, IL",1133 Beloit Avenue,"1133 Beloit Avenue, IL",550000,8.00,3,-,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
857,"Wed, 17 Aug 2022 23:41:30 GMT","405 N Lombard Avenue, Oak Park, IL",405 N Lombard Avenue,"405 N Lombard Avenue, IL",729000,4.00,3.5,2700,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
858,"Wed, 17 Aug 2022 23:41:30 GMT","6209 S Mozart Street, Chicago, IL",6209 S Mozart Street,"6209 S Mozart Street, IL",174900,5.00,2,1272,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
859,"Wed, 17 Aug 2022 23:41:30 GMT","833 Terre Drive, Libertyville, IL",833 Terre Drive,"833 Terre Drive, IL",614900,4.00,2.5,2710,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
860,"Wed, 17 Aug 2022 23:41:30 GMT","532 N Troy Street, Chicago, IL",532 N Troy Street,"532 N Troy Street, IL",149000,6.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
861,"Wed, 17 Aug 2022 23:41:30 GMT","73 E Elm Street, Unit 3B, Chicago, ...",73 E Elm Street,"73 E Elm Street, IL",625000,2.00,2,1533,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
862,"Wed, 17 Aug 2022 23:41:30 GMT","10/114&115 Woodhaven, Sublette, IL",10/114&115 Woodhaven,"10/114&115 Woodhaven, IL",47500,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
863,"Wed, 17 Aug 2022 23:41:30 GMT","3746 N Magnolia Avenue, Chicago, IL",3746 N Magnolia Avenue,"3746 N Magnolia Avenue, IL",1300000,3.00,1,3175,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
864,"Wed, 17 Aug 2022 23:41:30 GMT","3658 N Linder Avenue, Chicago, IL",3658 N Linder Avenue,"3658 N Linder Avenue, IL",475000,4.00,2.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
865,"Wed, 17 Aug 2022 23:41:30 GMT","1635 E 53Rd Street, Unit 2, Chicago...",1635 E 53Rd Street,"1635 E 53Rd Street, IL",429900,4.00,2,1975,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
866,"Wed, 17 Aug 2022 23:41:30 GMT","9194 Del Prado Drive, Unit 1S, Palo...",9194 Del Prado Drive,"9194 Del Prado Drive, IL",249900,2.00,2,1350,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
867,"Wed, 17 Aug 2022 23:41:30 GMT","3515 Fairmont Avenue, Naperville, I...",3515 Fairmont Avenue,"3515 Fairmont Avenue, IL",520000,4.00,3.5,2500,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
868,"Wed, 17 Aug 2022 23:41:30 GMT","35764 N Laurel Avenue, Ingleside, I...",35764 N Laurel Avenue,"35764 N Laurel Avenue, IL",239900,3.00,1,1515,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
869,"Wed, 17 Aug 2022 23:41:30 GMT","575 Beechwood Court, Normal, IL",575 Beechwood Court,"575 Beechwood Court, IL",200000,2.00,2,1223,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
870,"Wed, 17 Aug 2022 23:41:30 GMT","29/172 Woodhaven, Sublette, IL",29/172 Woodhaven,"29/172 Woodhaven, IL",11000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,29,,,,,,,,,,,,,,
871,"Wed, 17 Aug 2022 23:41:30 GMT","900 S Emerson Court, Mount Prospect...",900 S Emerson Court,"900 S Emerson Court, IL",589900,5.00,3,2318,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
872,"Wed, 17 Aug 2022 23:41:30 GMT","3025 N California Avenue, Unit 4SW,...",3025 N California Avenue,"3025 N California Avenue, IL",650000,3.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
873,"Wed, 17 Aug 2022 23:41:30 GMT","1026 Augusta Avenue, Elgin, IL",1026 Augusta Avenue,"1026 Augusta Avenue, IL",259900,3.00,2,1344,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
874,"Wed, 17 Aug 2022 23:41:30 GMT","1721 12Th Avenue, Belvidere, IL",1721 12Th Avenue,"1721 12Th Avenue, IL",160000,4.00,2,2112,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
875,"Wed, 17 Aug 2022 23:41:30 GMT","3105 Quincy Lane, Aurora, IL",3105 Quincy Lane,"3105 Quincy Lane, IL",335000,4.00,2.5,1944,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
876,"Wed, 17 Aug 2022 23:41:30 GMT","205 W Miner Street, Unit 300, Arlin...",205 W Miner Street,"205 W Miner Street, IL",227000,2.00,2,1100,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
877,"Wed, 17 Aug 2022 23:41:30 GMT","9 Harrison Court, Bloomington, IL",9 Harrison Court,"9 Harrison Court, IL",225000,3.00,2.5,2152,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
878,"Wed, 17 Aug 2022 23:41:30 GMT","301 N Church Street, Carlock, IL",301 N Church Street,"301 N Church Street, IL",210000,4.00,3,2315,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
879,"Wed, 17 Aug 2022 23:41:30 GMT","1017 Cypress Lane, Joliet, IL",1017 Cypress Lane,"1017 Cypress Lane, IL",229900,3.00,1,1073,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
880,"Wed, 17 Aug 2022 23:41:30 GMT","2751 Leonard Lane, North Aurora, IL",2751 Leonard Lane,"2751 Leonard Lane, IL",448900,4.00,2.5,3002,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
881,"Wed, 17 Aug 2022 23:41:30 GMT","3737 W Division Street, Chicago, IL",3737 W Division Street,"3737 W Division Street, IL",580000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
882,"Wed, 17 Aug 2022 23:41:30 GMT","14830 Briel Court, Hinckley, IL",14830 Briel Court,"14830 Briel Court, IL",450000,4.00,3.5,3700,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
883,"Wed, 17 Aug 2022 23:41:30 GMT","872 Van Street, Elgin, IL",872 Van Street,"872 Van Street, IL",284900,4.00,2,1824,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
884,"Wed, 17 Aug 2022 23:41:30 GMT","1406 N Cleveland Avenue N, Chicago,...",1406 N Cleveland Avenue N,"1406 N Cleveland Avenue N, IL",1675000,8.00,4.5,-,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
885,"Wed, 17 Aug 2022 23:41:30 GMT","3253 N Olcott Avenue, Chicago, IL",3253 N Olcott Avenue,"3253 N Olcott Avenue, IL",395000,4.00,2,1450,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
886,"Wed, 17 Aug 2022 23:41:30 GMT","10600 S Prospect Avenue, Chicago, I...",10600 S Prospect Avenue,"10600 S Prospect Avenue, IL",319000,3.00,2,2016,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
887,"Wed, 17 Aug 2022 23:41:30 GMT","925 Lawn Circle, Western Springs, I...",925 Lawn Circle,"925 Lawn Circle, IL",575000,5.00,3.5,2184,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
888,"Wed, 17 Aug 2022 23:41:30 GMT","301 Rock Creek Drive, Manteno, IL",301 Rock Creek Drive,"301 Rock Creek Drive, IL",489900,4.00,3.5,3000,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
889,"Wed, 17 Aug 2022 23:41:30 GMT","3855 N Southport Avenue, Unit 1, Ch...",3855 N Southport Avenue,"3855 N Southport Avenue, IL",359900,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
890,"Wed, 17 Aug 2022 23:41:30 GMT","431 Brookside Avenue, Algonquin, IL",431 Brookside Avenue,"431 Brookside Avenue, IL",529900,4.00,2.5,3527,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
891,"Wed, 17 Aug 2022 23:41:30 GMT","225 Wagner Drive, Northlake, IL",225 Wagner Drive,"225 Wagner Drive, IL",249900,3.00,1,1229,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
892,"Wed, 17 Aug 2022 23:41:30 GMT","11820 Zenk Court, Huntley, IL",11820 Zenk Court,"11820 Zenk Court, IL",450000,2.00,2,1428,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
893,"Wed, 17 Aug 2022 23:41:30 GMT","906 N Dryden Avenue, Arlington Heig...",906 N Dryden Avenue,"906 N Dryden Avenue, IL",425000,3.00,2,1342,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
894,"Wed, 17 Aug 2022 23:41:30 GMT","237 Westminster Drive, Bloomingdale...",237 Westminster Drive,"237 Westminster Drive, IL",449000,3.00,3.5,2265,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
895,"Wed, 17 Aug 2022 23:41:30 GMT","712-714 W Aldine Avenue, Chicago, I...",712-714 W Aldine Avenue,"712-714 W Aldine Avenue, IL",2495000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
896,"Wed, 17 Aug 2022 23:41:30 GMT","9642 S Euclid Avenue, Chicago, IL",9642 S Euclid Avenue,"9642 S Euclid Avenue, IL",168500,3.00,1,1134,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
897,"Wed, 17 Aug 2022 23:41:30 GMT","1208 Kinsey Avenue, Joliet, IL",1208 Kinsey Avenue,"1208 Kinsey Avenue, IL",230000,3.00,2,1242,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
898,"Wed, 17 Aug 2022 23:41:30 GMT","14245 Lincoln Avenue, Dolton, IL",14245 Lincoln Avenue,"14245 Lincoln Avenue, IL",159900,4.00,2,1892,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
899,"Wed, 17 Aug 2022 23:41:30 GMT","6044 W 63Rd Place, Chicago, IL",6044 W 63Rd Place,"6044 W 63Rd Place, IL",349999,5.00,2,-,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
900,"Wed, 17 Aug 2022 23:41:30 GMT","14058 Sundance Drive, Huntley, IL",14058 Sundance Drive,"14058 Sundance Drive, IL",350000,2.00,2,1652,https://www.fultongrace.com/houses-for-sale/illinois/,30,,,,,,,,,,,,,,
901,"Wed, 17 Aug 2022 23:41:30 GMT","4N740 Rt 83, Bensenville, IL",4N740 Rt 83,"4N740 Rt 83, IL",349000,3.00,2,1600,https://www.fultongrace.com/houses-for-sale/illinois/,31,,,,,,,,,,,,,,
902,"Wed, 17 Aug 2022 23:41:30 GMT","4907 Kenneth Drive, Crystal Lake, I...",4907 Kenneth Drive,"4907 Kenneth Drive, IL",463896,5.00,3.5,3315,https://www.fultongrace.com/houses-for-sale/illinois/,31,,,,,,,,,,,,,,
903,"Wed, 17 Aug 2022 23:41:30 GMT","244 Coe Road, Clarendon Hills, IL",244 Coe Road,"244 Coe Road, IL",349900,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,31,,,,,,,,,,,,,,
904,"Wed, 17 Aug 2022 23:41:30 GMT","1900 Maple Glen Drive, Plainfield, ...",1900 Maple Glen Drive,"1900 Maple Glen Drive, IL",369900,5.00,2.5,2430,https://www.fultongrace.com/houses-for-sale/illinois/,31,,,,,,,,,,,,,,
905,"Wed, 17 Aug 2022 23:41:30 GMT","1416 N Campbell Avenue, Unit 3, Chi...",1416 N Campbell Avenue,"1416 N Campbell Avenue, IL",550000,2.00,2,1500,https://www.fultongrace.com/houses-for-sale/illinois/,31,,,,,,,,,,,,,,
906,"Wed, 17 Aug 2022 23:41:30 GMT","41W255 Campton Hills Road, Elburn, ...",41W255 Campton Hills Road,"41W255 Campton Hills Road, IL",4998000,6.00,8,12006,https://www.fultongrace.com/houses-for-sale/illinois/,31,,,,,,,,,,,,,,
907,"Wed, 17 Aug 2022 23:41:30 GMT","300 N Thornwood Drive, Mchenry, IL",300 N Thornwood Drive,"300 N Thornwood Drive, IL",230000,2.00,2,1603,https://www.fultongrace.com/houses-for-sale/illinois/,31,,,,,,,,,,,,,,
908,"Wed, 17 Aug 2022 23:41:30 GMT","1669 E Chicago Street, Elgin, IL",1669 E Chicago Street,"1669 E Chicago Street, IL",390000,-,-,-,https://www.fultongrace.com/houses-for-sale/illinois/,31,,,,,,,,,,,,,,
909,"Wed, 17 Aug 2022 23:41:30 GMT","2000 S Michigan Avenue, Unit 107, C...",2000 S Michigan Avenue,"2000 S Michigan Avenue, IL",375000,2.00,2,1300,https://www.fultongrace.com/houses-for-sale/illinois/,31,,,,,,,,,,,,,,
910,"Wed, 17 Aug 2022 23:41:30 GMT","7755 W Bryn Mawr Avenue, Chicago, I...",7755 W Bryn Mawr Avenue,"7755 W Bryn Mawr Avenue, IL",539900,5.00,3,-,https://www.fultongrace.com/houses-for-sale/illinois/,31,,,,,,,,,,,,,,
